testcase,script,rep,returncode,runtime_seconds,wall_seconds,parsed_seconds,stdout_log,stderr_log
data_size_14.txt,local_greedy.py,3,0,1.8898219000002427,1.8898219000002427,,logs\data_size_14__local_greedy__rep3.out.txt,logs\data_size_14__local_greedy__rep3.err.txt
data_size_14.txt,local_greedy.py,4,0,1.8872938999998041,1.8872938999998041,,logs\data_size_14__local_greedy__rep4.out.txt,logs\data_size_14__local_greedy__rep4.err.txt
data_size_14.txt,local_greedy.py,5,0,1.8889573999999811,1.8889573999999811,,logs\data_size_14__local_greedy__rep5.out.txt,logs\data_size_14__local_greedy__rep5.err.txt
data_size_14.txt,multi_greedy.py,1,0,0.06386179999981323,0.06386179999981323,,logs\data_size_14__multi_greedy__rep1.out.txt,logs\data_size_14__multi_greedy__rep1.err.txt
data_size_14.txt,multi_greedy.py,2,0,0.06019890000015948,0.06019890000015948,,logs\data_size_14__multi_greedy__rep2.out.txt,logs\data_size_14__multi_greedy__rep2.err.txt
data_size_14.txt,multi_greedy.py,3,0,0.0627187000000049,0.0627187000000049,,logs\data_size_14__multi_greedy__rep3.out.txt,logs\data_size_14__multi_greedy__rep3.err.txt
data_size_14.txt,multi_greedy.py,4,0,0.05944610000005923,0.05944610000005923,,logs\data_size_14__multi_greedy__rep4.out.txt,logs\data_size_14__multi_greedy__rep4.err.txt
data_size_14.txt,multi_greedy.py,5,0,0.06019770000011704,0.06019770000011704,,logs\data_size_14__multi_greedy__rep5.out.txt,logs\data_size_14__multi_greedy__rep5.err.txt
data_size_15.txt,local_greedy.py,1,0,1.8870906000001924,1.8870906000001924,,logs\data_size_15__local_greedy__rep1.out.txt,logs\data_size_15__local_greedy__rep1.err.txt
data_size_15.txt,local_greedy.py,2,0,1.8876768000000084,1.8876768000000084,,logs\data_size_15__local_greedy__rep2.out.txt,logs\data_size_15__local_greedy__rep2.err.txt
data_size_15.txt,local_greedy.py,3,0,1.8928072999997312,1.8928072999997312,,logs\data_size_15__local_greedy__rep3.out.txt,logs\data_size_15__local_greedy__rep3.err.txt
data_size_15.txt,local_greedy.py,4,0,1.8925749999998516,1.8925749999998516,,logs\data_size_15__local_greedy__rep4.out.txt,logs\data_size_15__local_greedy__rep4.err.txt
data_size_15.txt,local_greedy.py,5,0,1.8870167000000038,1.8870167000000038,,logs\data_size_15__local_greedy__rep5.out.txt,logs\data_size_15__local_greedy__rep5.err.txt
data_size_15.txt,multi_greedy.py,1,0,0.07282739999982368,0.07282739999982368,,logs\data_size_15__multi_greedy__rep1.out.txt,logs\data_size_15__multi_greedy__rep1.err.txt
data_size_15.txt,multi_greedy.py,2,0,0.06399510000028386,0.06399510000028386,,logs\data_size_15__multi_greedy__rep2.out.txt,logs\data_size_15__multi_greedy__rep2.err.txt
data_size_15.txt,multi_greedy.py,3,0,0.06805800000029194,0.06805800000029194,,logs\data_size_15__multi_greedy__rep3.out.txt,logs\data_size_15__multi_greedy__rep3.err.txt
data_size_15.txt,multi_greedy.py,4,0,0.06590079999978116,0.06590079999978116,,logs\data_size_15__multi_greedy__rep4.out.txt,logs\data_size_15__multi_greedy__rep4.err.txt
data_size_15.txt,multi_greedy.py,5,0,0.0643473999998605,0.0643473999998605,,logs\data_size_15__multi_greedy__rep5.out.txt,logs\data_size_15__multi_greedy__rep5.err.txt
data_size_20.txt,local_greedy.py,1,0,1.8916207000002032,1.8916207000002032,,logs\data_size_20__local_greedy__rep1.out.txt,logs\data_size_20__local_greedy__rep1.err.txt
data_size_20.txt,local_greedy.py,2,0,1.8881117999999333,1.8881117999999333,,logs\data_size_20__local_greedy__rep2.out.txt,logs\data_size_20__local_greedy__rep2.err.txt
data_size_20.txt,local_greedy.py,3,0,1.8942018000002463,1.8942018000002463,,logs\data_size_20__local_greedy__rep3.out.txt,logs\data_size_20__local_greedy__rep3.err.txt
data_size_20.txt,local_greedy.py,4,0,1.8886712999997144,1.8886712999997144,,logs\data_size_20__local_greedy__rep4.out.txt,logs\data_size_20__local_greedy__rep4.err.txt
data_size_20.txt,local_greedy.py,5,0,1.887298600000122,1.887298600000122,,logs\data_size_20__local_greedy__rep5.out.txt,logs\data_size_20__local_greedy__rep5.err.txt
data_size_20.txt,multi_greedy.py,1,0,0.06984579999971174,0.06984579999971174,,logs\data_size_20__multi_greedy__rep1.out.txt,logs\data_size_20__multi_greedy__rep1.err.txt
